4,0,0,0,0,0,2,22,0,4,0,7,0,0,0,0,0,0,1,0,0,48,3,89,7,184,53,37,304,37,186,8,8,114,31,266,389,377,239,6,31,3,49,1866,2036,4302,904,641,1215,2476,1082,1067,236,1000,1568,669,1982,325,8,4,7,0,102,54,425,1385,178,1503,0,2,4,0,14,6,971,986,369,957,150,4,36,226,0,0,0,0,5,42,222,116,0,0,2,328,48,0,1,103,6,0
0,9,0,0,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,968,2828,1812,772,9,50,3,144,141,70,28,582,47,339,51,66,35,21,18,1289,3879,855,36,18,1160,4845,3258,1011,3413,1376,0,8,118,0,0,1123,2126,2810,38,14,0,75,24,0,0,4,0,1,6,1,7,55,205,2,17,50,2,0,4,14,1,50,0,181,30,2,0,26,2103,263,8,2,10,29,0
24,807,375,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,1605,1838,3077,3,4,48,17,4420,2961,1057,146,23,2,17,23,28,2391,2962,1437,1676,1247,11,69,123,735,20,15,599,211,0,293,278,0,0,310,3902,3170,9,0,1,1,0,2,6,25,0,11,5,6,9,8,7,2,2,87,0,4,5,308,42,1,0,0,89,0,0,24,151,239,2,8,8,1,5
1878,1280,3538,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,41,122,125,4,0,10,14,1369,5426,3115,79,1880,837,3,9,65,11,2696,4582,553,18,39,97,9,0,98,57,0,4,0,388,129,5,6,2,0,6,20,8,5,9,0,15,6,0,0,2,3,0,6,24,0,0,14,75,2,2,4,4,2,5,3,1,18,8,5,5,106,0,0,0,13,390,1
702,3557,840,261,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,12,16,418,6,8,9,305,1447,2264,416,1549,312,28,1755,3634,1220,2974,601,51,610,141,185,12,4,0,27,16,0,11,51,11,4,3,6,61,9,14,38,7,31,0,180,134,0,0,1,0,1,3,90,7,23,51,0,10,3,0,8,366,45,0,1,1,0,2,0,11,5,8,4,0,99,22
1573,1788,944,2731,2109,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,17,864,52,0,150,1018,107,1430,310,15,614,2716,4619,1163,174,13,10,888,2482,1243,70,140,7,156,153,674,4,3,0,0,28,65,0,17,0,2,5,113,359,14,157,100,0,0,10,0,1,8,1091,522,237,267,4,5,1,7,240,530,17,2,7,0,0,0,21,40,20,15,11,8,198,9
526,1434,3363,4118,2276,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,16,106,1795,637,219,2667,1918,4346,3283,1979,253,1514,4272,2284,533,4722,6275,4689,51,1846,3240,1100,50,334,1183,174,0,182,0,4,1092,2704,315,58,3,3,1117,1769,63,10,0,1,0,1,4,0,0,45,52,470,34,1,11,11,11,3,5,16,55,9,2,0,1,1,51,213,1,0,3,0,28,2
563,14,2,157,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,0,55,21,6,16,1528,451,56,4112,4446,4185,4930,2752,1141,1763,2783,2202,1095,5214,4771,1100,201,3760,5766,1530,310,2618,3226,4403,26,4,3,18,454,314,15,1045,1507,342,295,275,13,0,27,4,0,4,12,9,1,16,456,317,34,12,500,137,11,8,0,3,0,39,0,10,3,4,12,49,5,4,0,1,240,2
2,0,11,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,20,28,155,67,15,15,358,1266,2615,4067,5777,4450,6231,3799,4138,189,1594,0,1243,2204,3851,3954,1073,2383,1795,1360,571,181,709,2697,1275,1,6,3,8,4,161,1577,1448,1823,59,3,47,6,181,417,0,0,0,105,7,0,6,13,0,0,1278,634,317,8,1,1,121,265,2,6,0,0,82,77,0,0,0,4,0,20
17,10,23,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,7,0,13,9,43,127,32,434,1640,6759,2256,2527,4221,6791,5176,1668,284,2537,2077,1799,1247,3774,2893,8,35,479,4,14,59,0,13,19,0,15,2,3,0,219,93,4,0,26,247,0,12,8,166,28,24,20,445,71,17,9,424,156,9,1201,4107,2764,30,6,0,5,5,4,6,10,12,97,82,33,18,12,11,9,24
