6,55,16,485,66,0,3,8,0,6,7,2,0,10,3,20,9,54,15,63,2,541,541,13,6,306,3,6,11,7,9,5,1,1,6,16,17,8,4,8,1,6,208,14,17,10,0,0,0,1,0,0,0,3,0,57,7,0,0,0,0,0,0,0,8,6,0,4,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
19,13,11,11,103,5,1,58,8,5,4,2,0,2,3,3,1493,2003,637,639,2906,149,10,843,261,1,30,6,0,7,10,15,8,148,12,1,17,11,8,11,7,9,0,2,13,9,7,0,0,0,0,0,0,0,0,3,10,0,0,1,0,7,3,0,5,17,9,2,0,13,4,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,34
1,0,0,0,4,6,14,15,11,0,0,31,0,2,1,5,527,838,1357,1261,4,33,6,491,1294,108,0,42,3,0,10,19,3,8,0,13,11,12,25,4,6,0,1,0,84,374,18,4,0,0,0,0,0,0,0,4,1,4,0,0,0,6,9,0,0,17,14,2,0,4,59,32,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,1,46
0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,1,2357,550,21,43,27,21,40,155,0,0,2,101,0,3,7,8,11,11,6,1273,144,7,23,19,7,35,22,86,7,0,0,0,0,0,0,0,0,4,4,11,6,0,0,6,7,0,0,0,7,31,0,0,12,27,5,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,2,3,0,17,10
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,301,599,23,182,0,19,5,9,15,24,4,6,20,13,9,0,20,15,92,411,24,8,8,4,3,2,9,37,0,0,0,0,0,5,0,1,0,0,9,4,8,0,0,1,0,0,0,0,3,17,0,0,0,3,94,5,6,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,1,17,26,21,11,4,9
0,0,0,0,0,0,0,1,2,0,0,1,2,13,0,0,0,0,8,15,20,1,21,15,14,2,45,26,243,8,3,5,13,18,105,22,1029,3360,29,13,24,15,22,11,4,0,0,0,0,0,0,5,6,0,0,0,13,15,0,0,5,0,2,5,0,0,5,13,15,0,0,0,6,1,4,11,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
0,0,0,0,0,0,2,0,0,0,4,6,3,1,21,7,40,3,14,14,47,11,61,3,125,5,8,17,121,0,0,17,49,14,12,807,3248,4309,0,24,10,24,14,8,9,63,3,0,0,0,1,1,9,0,0,0,5,4,0,0,0,0,0,7,7,5,1,3,3,0,0,0,0,0,0,6,0,1,14,16,12,1,5,0,0,0,1,0,0,0,1,0,0,0,2,0,4,2,15,6
0,0,0,0,0,0,0,3,2,16,4,328,5,4,2,10,4,6,303,51,15,10,3,18,10,9,1,3,20,102,225,40,184,174,9,688,2232,955,22,2,7,3,9,5,8,60,10,2,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,5,11,2,2,0,4,0,0,0,2,2,0,0,6,18,6,3,0,0,0,4,0,0,0,2,6,4,4,0,0,2,26,0,0,14
1,2,2,57,226,14,43,72,0,0,0,307,3,13,12,1,27,0,14,10,4,4,56,5,2,56,4,5,25,28,44,5,339,19,13,22,17,10,3,19,3,15,8,7,4,6,10,7,0,0,0,0,1,0,4,0,8,0,0,0,4,0,0,0,0,1,5,2,2,0,0,0,0,0,2,0,2,9,7,5,2,13,0,0,4,12,2,0,0,0,0,10,10,36,15,5,13,11,0,11
11,7,4,4,80,0,6,28,2,5,186,1639,22,2,4,6,98,6,13,2,13,23,70,85,318,24,0,1,421,9,9,16,1,1,2,11,7,3,10,160,3,12,16,6,1,7,47,10,0,0,0,2,0,19,3,0,7,0,0,0,2,5,4,0,0,2,0,5,91,2,54,1,91,16,0,1,18,3,0,3,5,141,0,74,28,3,6,2,4,0,1,2,2,0,5,0,44,6,32,29
140,10,15,0,39,1,4,11,3,114,1,16,276,195,0,0,20,25,118,2,76,252,12,10,157,4,0,36,457,580,7,3,4,0,0,5,25,0,8,13,0,6,227,10,21,8,64,0,0,0,0,0,10,2,51,4,6,0,0,1,5,2,2,1,2,4,7,76,45,1,67,4,42,0,16,66,7,3,2,16,3,8,0,19,101,4,0,0,0,1,4,0,6,5,8,1,53,3,0,11
128,42,24,2,0,128,156,3,6,12,1,9,88,29,8,5,2,5,10,14,74,10,4,4,3,4,768,1155,2,3,8,1985,1,0,1,4,52,35,44,237,20,11,89,126,8,9,0,0,0,0,15,0,0,8,2,2,7,0,0,0,0,0,0,2,2,0,0,8,2,1,1,8,1,17,3,44,3,0,1,0,0,7,10,5,9,2,1,0,0,0,0,3,2,1,2,0,4,0,13,0
14,18,8,0,2,0,9,0,3,5,9,10,684,14,24,17,14,118,7,16,1,14,3,59,10,214,1790,606,16,53,125,28,31,7,15,8,125,284,9,0,6,9,3,146,1,45,10,11,0,3,1,0,0,3,0,0,3,7,0,2,1,1,0,3,1,7,0,10,1,136,14,1,0,116,12,16,3,1,1,8,10,0,0,0,0,30,0,0,0,7,5,9,0,7,0,0,0,0,15,1
83,189,1,0,0,0,0,0,13,44,11,0,2,1,43,7,0,10,2,1,10,17,13,15,0,5,31,0,14,122,4,9,0,10,40,82,6,9,0,14,1,71,7,1,9,4,15,2,29,48,6,1,2,0,4,8,5,0,5,12,15,4,0,20,9,17,5,11,5,2269,326,87,13,0,26,17,199,3,0,0,21,3,2,6,2,9,0,0,0,0,0,0,2,9,16,1,3,6,6,3
18,1,0,0,0,0,0,39,4,27,1,4,0,2,89,4,15,2,13,9,2,70,7,176,4,6,25,3,0,1,222,36,0,4,1,7,10,19,15,5,3,4,17,4,3,20,0,9,6,3,0,0,0,0,14,11,2,31,13,0,6,3,0,54,0,52,16,9,21,95,53,30,6,17,213,0,40,89,309,11,45,10,0,12,4,0,0,0,0,8,6,2,0,2,46,3,0,6,21,1358
